MANDT,BWKEY,BUKRS,BWMOD,XBKNG,MLBWA,MLBWV,XVKBW,ERKLAERKOM,UPROF,WBPRO,MLAST,MLASV,BDIFP,XLBPD,XEWRX,X2FDO,PRSFR,MLCCS,XEFRE,EFREJ,sur_pkey,SOURCE_SYSTEM_ERP
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,b8a36e09bd3fe9e285c96a30b1cccef1127695140dd6ce8efce979db01e6e06d,17dc3303cd10e0824497a0874a4b86275e63c943e3fefba5f5760959dd525fc2,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,246.33434067207554,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,76c4705b7888c37d10043598406f44b61d6176f4b776b3f29ee003f279f6ebfa,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,be4028c672f38e84a4923d248722536ef0eefcebdadbfe9ccaed328abce23d08,86f24e0a8f1140e3cdf50be217a8525acadebbe89fd1fc60be625880897e9be3,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,77.44890729569487,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,15abefc7ce6017c16da3fce605150b550c473c3fd32de4873fcce1b972a3a593,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,ba342d2f6185616e2a0347ac00199a5e4f28755414878cc69395dcf089194b2f,6a7a1382f96c6e92e5ae50aedcbf77cc1e51c0750c363cb9bbcd4d558421b2c4,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,99.24518870715382,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,de7084d6a1aa65ce2c242d5c39d73bf5b97b5129a1b83d1e6c761f3dad422012,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,c910ef18a399c3edf2994b6e59f1b3bc178fbf2510ed868667244ab27d8143fb,b89b4972abe1565414e1021c7103ea27976cfb96a0a8ac9c39d8a2ae96078265,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,96.26312846429764,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,49772eb870cf5039e1344344522e2c54166315ba120fc532ce9b0c9db28cd222,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,4d51299bb1417fb7151ba07f1f466f0c3be0e5dc6acd1837da503ef1bc543b10,e8322f8887bb25b3fcb08dfa6389fac308dc95f3106ef8d978f5f63819e0104b,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,445.6688696929492,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,401f64205cebb9f7ea1dd7ecae5f697f0037e8d587d29b69df60126ac751633e,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,2c0dbb27c45f0974ea7e9b55a5793f7cd4e74bcc4b04a7f6aa5e48c5f586c63a,0aef7080e0ce1621f216a7ba9b4bae62225a59f14210c8191cc75388df4bcf9d,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,30.90610812372757,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,233a689864821855781f7f64fca3fd402942c22ec3ec56d3c6893acbc60dff8f,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,57ddc5b4804622d8958d6a8ce7dabe0aba0dff76f3a438d9e939f84654fbd78c,48cdb2670770a616cb74b1abf6867909ba88914c495588325c24306e27d55084,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,356.47848752421277,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,8ea4933651d16d3467561e6e2c6121a034046cbb06f2c2c044380a07324a395b,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,7a989879f859141f2b7c9426f22a20b8955ecd6c4ec887cc92bfa3798b769a8c,17dc3303cd10e0824497a0874a4b86275e63c943e3fefba5f5760959dd525fc2,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,203.9692592600529,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,61c2f8ddff9fc62c934712f81cd90ac1cb9e7a63d9f4d49a14beba161f721eba,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,ac874aca8b1dd0619d5343081b70bf4fa8fe71c0c69e9200c0e8c89fef14101a,48cdb2670770a616cb74b1abf6867909ba88914c495588325c24306e27d55084,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,469.28286937083084,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,75bd3236a32ad97a12a836cc592850d911fd3e7fc901c1fe6db76e8ba992b0e1,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,a45789f2268645cb5873b964daf081b7b5f5a483a50ea4e1e4d071f8f1b2fa83,6ca4d4e5044f37e76e0da6d32a96de37c8bf96ef4bfecc278ab907b48ce0b45c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,476.8370526567751,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,49de77f967fe82567b55d08b29f9d6cfcf34850156e5c258747d9195c782da2b,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,e77f4c101fed4ad43d032924f902646815a07a86076890f65fd78002a71ee193,c702d852a09d5ac8d4a4e93f6d933d53989a4b4125dd8ab0a36ae8fa0e9ab3dd,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,458.9519165158437,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,47606e92a3b3cf54ad184eacbed10338e36232068042501c4b234db5bfe938f8,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,ce8ebcb723fab73db0697d52b3f563c1692f3c010f0715debd66e222e9e84141,9d95bba7023609ee9e3da95b119f27d8f0a7c2412c1c773010f6bd5b8cea0d94,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,421.7064624186996,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,fc62235fbb1b2e1a42fd19c4a0135f0db5adaf15823906ba079555a04b892d36,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,a4efe0fb46d71d9d553244fbd1bf61d77c25dfa73cb8dde7642f8065f0cbc3c3,8e3330aeb5e96211f56a9521e80ab8b0a841921b73bc64131abee2701dff81eb,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,36.753721010825636,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,c2f8f19b1f8b5562fe49c73f93025b497ea61f1cd20e6487beeb80c1da43b75e,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,ec301ba40bbdca2ff485849a2aeb28f7389d0b55e0b5a4f824419121edd94ee1,4321a844ee760ee6ca5575a7c16c34d2a40ec1b3d76003681b8a3848dc1f4cc5,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,157.79794811737403,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,af95e4c90062e6ab03ac5a493e3c1902cc6b45c205ef0d26c1a485684197ded7,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,ffc849ae66a1933d8be1cffb8960dccefbb6149a2fcb0d73247029db89f102f0,21945e7f31fb51b4fccc6947a26b2573b9bc4763ae10b6bd1b59afda8959aab3,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,325.2316931056185,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,ff4bfd367c0a94c5b8612ea9655d97d3e9fffb97160b3838bf18ef0902cc2ab0,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,d5b6004ec1d3157c11a7ceef292f98121afd2eb3898540ba9858d6e7f6d79a3b,e2628662818f57a41c342653ab5abacba7be97c3dacf6af99a6a0799212902ed,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,143.3805228517718,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,d56387cf7587e87b60189047db85c290516102ca915cb02e362adf28fd010459,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,5824fd8acd83bc095ef0047be12dd7a7b56d1898d3b81d913ad57e2026847307,54d639e084afe6381ba6ca5cedaa65b7719c96ba05681dbfe0888e87db261d3c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,335.68750168024064,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1b27d36c1ba9f7e2d6e26d712016e3524dd418769ae3ffc8b85ca7d2727f1c85,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,16e2e82f4c6ac6c71a3e92527c5835a5b1a29d2eb441fb2dfa974870683a3924,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,22.152688609952897,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,403efabc71b1f3a26c0c801e0530e8ef7c4177aaa3399b22b423d2fc3cf7ecfe,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,ce15323490f67eaf0671ce48b3ce6ea8f578de023df5c5d0e6cd2129d78bcca4,86f24e0a8f1140e3cdf50be217a8525acadebbe89fd1fc60be625880897e9be3,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,404.7810550671441,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,e5db00cef1d875afbc69e0a8a1bf5b9ae58afb55f6a65d1512ea34c460856e24,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
